local,raca_cor,ano,genero,idade,total_desocupacao
Fortaleza,Parda,2018,Fem,20-29,22061
Fortaleza,Parda,2018,Fem,30-39,6380
Fortaleza,Parda,2018,Fem,40-49,5418
Fortaleza,Parda,2018,Fem,50-59,6575
Fortaleza,Parda,2018,Fem,60-65,0
Fortaleza,Parda,2018,Fem,66+,106
Fortaleza,Parda,2018,Masc,Total,48335
Fortaleza,Parda,2018,Fem,Total,52405
Fortaleza,Parda,2018,Total,14-19,19029
Fortaleza,Parda,2018,Total,20-29,43477
Fortaleza,Parda,2018,Total,30-39,14525
Fortaleza,Parda,2018,Total,40-49,9124
Fortaleza,Parda,2018,Total,50-59,12925
Fortaleza,Parda,2018,Total,60-65,1133
Fortaleza,Parda,2018,Total,66+,527
Fortaleza,Parda,2019,Total,Total,102931
Fortaleza,Parda,2019,Masc,14-19,6449
Fortaleza,Parda,2019,Masc,20-29,24979
Fortaleza,Parda,2019,Masc,30-39,8162
Fortaleza,Parda,2019,Masc,40-49,6168
Fortaleza,Parda,2019,Masc,50-59,2654
Fortaleza,Parda,2019,Masc,60-65,1222
Fortaleza,Parda,2019,Masc,66+,562
Fortaleza,Parda,2019,Fem,14-19,7348
Fortaleza,Parda,2019,Fem,20-29,24622
Fortaleza,Parda,2019,Fem,30-39,8873
Fortaleza,Parda,2019,Fem,40-49,5461
Fortaleza,Parda,2019,Fem,50-59,5247
Fortaleza,Parda,2019,Fem,60-65,429
Fortaleza,Parda,2019,Fem,66+,755
Fortaleza,Parda,2019,Masc,Total,50196
Fortaleza,Parda,2019,Fem,Total,52735
Fortaleza,Parda,2019,Total,14-19,13796
Fortaleza,Parda,2019,Total,20-29,49601
Fortaleza,Parda,2019,Total,30-39,17035
Fortaleza,Parda,2019,Total,40-49,11629
Fortaleza,Parda,2019,Total,50-59,7900
Fortaleza,Parda,2019,Total,60-65,1651
Fortaleza,Parda,2019,Total,66+,1317
Fortaleza,Parda,2020,Total,Total,134913
Fortaleza,Parda,2020,Masc,14-19,11728
Fortaleza,Parda,2020,Masc,20-29,21457
Fortaleza,Parda,2020,Masc,30-39,19439
Fortaleza,Parda,2020,Masc,40-49,13377
Fortaleza,Parda,2020,Masc,50-59,3819
Fortaleza,Parda,2020,Masc,60-65,305
Fortaleza,Parda,2020,Masc,66+,0
Fortaleza,Parda,2020,Fem,14-19,6964
Fortaleza,Parda,2020,Fem,20-29,31435
Fortaleza,Parda,2020,Fem,30-39,13017
Fortaleza,Parda,2020,Fem,40-49,9705
Fortaleza,Parda,2020,Fem,50-59,2912
Fortaleza,Parda,2020,Fem,60-65,755
Fortaleza,Parda,2020,Fem,66+,0
Fortaleza,Parda,2020,Masc,Total,70124
Fortaleza,Parda,2020,Fem,Total,64789
Fortaleza,Parda,2020,Total,14-19,18692
Fortaleza,Parda,2020,Total,20-29,52892
Fortaleza,Parda,2020,Total,30-39,32457
Fortaleza,Parda,2020,Total,40-49,23082
Fortaleza,Parda,2020,Total,50-59,6731
Fortaleza,Parda,2020,Total,60-65,1060
Fortaleza,Parda,2020,Total,66+,0
Fortaleza,Parda,2021,Total,Total,140530
Fortaleza,Parda,2021,Masc,14-19,4588
Fortaleza,Parda,2021,Masc,20-29,24803
Fortaleza,Parda,2021,Masc,30-39,7967
Fortaleza,Parda,2021,Masc,40-49,12853
Fortaleza,Parda,2021,Masc,50-59,8493
Fortaleza,Parda,2021,Masc,60-65,745
Fortaleza,Parda,2021,Masc,66+,0
Fortaleza,Parda,2021,Fem,14-19,5331
Fortaleza,Parda,2021,Fem,20-29,28044
Fortaleza,Parda,2021,Fem,30-39,24742
Fortaleza,Parda,2021,Fem,40-49,16147
Fortaleza,Parda,2021,Fem,50-59,3300
Fortaleza,Parda,2021,Fem,60-65,2904
Fortaleza,Parda,2021,Fem,66+,614
Fortaleza,Parda,2021,Masc,Total,59448
Fortaleza,Parda,2021,Fem,Total,81081
Fortaleza,Parda,2021,Total,14-19,9919
Fortaleza,Parda,2021,Total,20-29,52846
Fortaleza,Parda,2021,Total,30-39,32709
Fortaleza,Parda,2021,Total,40-49,28999
Fortaleza,Parda,2021,Total,50-59,11793
Fortaleza,Parda,2021,Total,60-65,3649
Fortaleza,Parda,2021,Total,66+,614
Fortaleza,Parda,2022,Total,Total,77181
Fortaleza,Parda,2022,Masc,14-19,7254
Fortaleza,Parda,2022,Masc,20-29,10022
Fortaleza,Parda,2022,Masc,30-39,6882
Fortaleza,Parda,2022,Masc,40-49,4911
Fortaleza,Parda,2022,Masc,50-59,6256
Fortaleza,Parda,2022,Masc,60-65,366
Fortaleza,Parda,2022,Masc,66+,0
Fortaleza,Parda,2022,Fem,14-19,5210
Fortaleza,Parda,2022,Fem,20-29,18765
Fortaleza,Parda,2022,Fem,30-39,10265
Fortaleza,Parda,2022,Fem,40-49,5788
Fortaleza,Parda,2022,Fem,50-59,1463
Fortaleza,Parda,2022,Fem,60-65,0
Fortaleza,Parda,2022,Fem,66+,0
Fortaleza,Parda,2022,Masc,Total,35691
Fortaleza,Parda,2022,Fem,Total,41490
Fortaleza,Parda,2022,Total,14-19,12464
Fortaleza,Parda,2022,Total,20-29,28786
Fortaleza,Parda,2022,Total,30-39,17147
Fortaleza,Parda,2022,Total,40-49,10699
Fortaleza,Parda,2022,Total,50-59,7719
Fortaleza,Parda,2022,Total,60-65,366
Fortaleza,Parda,2022,Total,66+,0
Fortaleza,Preta,2012,Total,Total,2109
Fortaleza,Preta,2012,Masc,14-19,0
Fortaleza,Preta,2012,Masc,20-29,489
Fortaleza,Preta,2012,Masc,30-39,0
Fortaleza,Preta,2012,Masc,40-49,0
Fortaleza,Preta,2012,Masc,50-59,0
Fortaleza,Preta,2012,Masc,60-65,0
Fortaleza,Preta,2012,Fem,14-19,0
Fortaleza,Preta,2012,Fem,20-29,1620
Fortaleza,Preta,2012,Fem,30-39,0
Fortaleza,Preta,2012,Fem,40-49,0
Fortaleza,Preta,2012,Fem,50-59,0
Fortaleza,Preta,2012,Fem,60-65,0
Fortaleza,Preta,2012,Fem,66+,0
Fortaleza,Preta,2012,Masc,Total,489
Fortaleza,Preta,2012,Fem,Total,1620
Fortaleza,Preta,2012,Total,14-19,0
Fortaleza,Preta,2012,Total,20-29,2109
Fortaleza,Preta,2012,Total,30-39,0
Fortaleza,Preta,2012,Total,40-49,0
Fortaleza,Preta,2012,Total,50-59,0
Fortaleza,Preta,2012,Total,60-65,0
Fortaleza,Preta,2012,Total,66+,0
Fortaleza,Preta,2013,Total,Total,6880
Fortaleza,Preta,2013,Masc,14-19,0
Fortaleza,Preta,2013,Masc,20-29,2822
Fortaleza,Preta,2013,Masc,30-39,0
Fortaleza,Preta,2013,Masc,40-49,437
Fortaleza,Preta,2013,Masc,50-59,487
Fortaleza,Preta,2013,Masc,60-65,0
Fortaleza,Preta,2013,Masc,66+,0
Fortaleza,Preta,2013,Fem,14-19,833
Fortaleza,Preta,2013,Fem,20-29,0
Fortaleza,Preta,2013,Fem,30-39,1139
Fortaleza,Preta,2013,Fem,40-49,1162
Fortaleza,Preta,2013,Fem,50-59,0
Fortaleza,Preta,2013,Fem,60-65,0
Fortaleza,Preta,2013,Fem,66+,0
Fortaleza,Preta,2013,Masc,Total,3745
Fortaleza,Preta,2013,Fem,Total,3135
Fortaleza,Preta,2013,Total,14-19,833
Fortaleza,Preta,2013,Total,20-29,2822
Fortaleza,Preta,2013,Total,30-39,1139
Fortaleza,Preta,2013,Total,40-49,1599
Fortaleza,Preta,2013,Total,50-59,487
Fortaleza,Preta,2013,Total,60-65,0
Fortaleza,Preta,2013,Total,66+,0
Fortaleza,Preta,2014,Total,Total,4994
Fortaleza,Preta,2014,Masc,14-19,361
Fortaleza,Preta,2014,Masc,20-29,1633
Fortaleza,Preta,2014,Masc,30-39,876
Fortaleza,Preta,2014,Masc,40-49,473
Fortaleza,Preta,2014,Masc,50-59,229
Fortaleza,Preta,2014,Masc,60-65,0
Fortaleza,Preta,2014,Masc,66+,0
Fortaleza,Preta,2014,Fem,14-19,978
Fortaleza,Preta,2014,Fem,20-29,444
Fortaleza,Preta,2014,Fem,30-39,0
Fortaleza,Preta,2014,Fem,40-49,0
Fortaleza,Preta,2014,Fem,50-59,0
Fortaleza,Preta,2014,Fem,60-65,0
Fortaleza,Preta,2014,Masc,Total,3572
Fortaleza,Preta,2014,Fem,Total,1422
Fortaleza,Preta,2014,Total,14-19,1339
Fortaleza,Preta,2014,Total,20-29,2077
Fortaleza,Preta,2014,Total,30-39,876
Fortaleza,Preta,2014,Total,40-49,473
Fortaleza,Preta,2014,Total,50-59,229
Fortaleza,Preta,2014,Total,60-65,0
Fortaleza,Preta,2014,Total,66+,0
Fortaleza,Preta,2015,Total,Total,2632
Fortaleza,Preta,2015,Masc,14-19,537
Fortaleza,Preta,2015,Masc,20-29,359
Fortaleza,Preta,2015,Masc,30-39,0
Fortaleza,Preta,2015,Masc,40-49,0
Fortaleza,Preta,2015,Masc,50-59,435
Fortaleza,Preta,2015,Masc,60-65,0
Fortaleza,Preta,2015,Masc,66+,0
Fortaleza,Preta,2015,Fem,14-19,838
Fortaleza,Preta,2015,Fem,20-29,463
Fortaleza,Preta,2015,Fem,30-39,0
Fortaleza,Preta,2015,Fem,40-49,0
Fortaleza,Preta,2015,Fem,50-59,0
Fortaleza,Preta,2015,Fem,60-65,0
Fortaleza,Preta,2015,Masc,Total,1331
Fortaleza,Preta,2015,Fem,Total,1301
Fortaleza,Preta,2015,Total,14-19,1374
Fortaleza,Preta,2015,Total,20-29,823
Fortaleza,Preta,2015,Total,30-39,0
Fortaleza,Preta,2015,Total,40-49,0
Fortaleza,Preta,2015,Total,50-59,435
Fortaleza,Preta,2015,Total,60-65,0
Fortaleza,Preta,2015,Total,66+,0
Fortaleza,Preta,2016,Total,Total,7641
Fortaleza,Preta,2016,Masc,14-19,976
Fortaleza,Preta,2016,Masc,20-29,873
Fortaleza,Preta,2016,Masc,30-39,650
Fortaleza,Preta,2016,Masc,40-49,0
Fortaleza,Preta,2016,Masc,50-59,325
Fortaleza,Preta,2016,Masc,60-65,0
Fortaleza,Preta,2016,Masc,66+,0
Fortaleza,Preta,2016,Fem,14-19,1393
Fortaleza,Preta,2016,Fem,20-29,2698
Fortaleza,Preta,2016,Fem,30-39,278
Fortaleza,Preta,2016,Fem,40-49,449
Fortaleza,Preta,2016,Fem,50-59,0
Fortaleza,Preta,2016,Fem,60-65,0
Fortaleza,Preta,2016,Fem,66+,0
Fortaleza,Preta,2016,Masc,Total,2824
Fortaleza,Preta,2016,Fem,Total,4817
Fortaleza,Preta,2016,Total,14-19,2369
Fortaleza,Preta,2016,Total,20-29,3571
Fortaleza,Preta,2016,Total,30-39,927
Fortaleza,Preta,2016,Total,40-49,449
Fortaleza,Preta,2016,Total,50-59,325
Fortaleza,Preta,2016,Total,60-65,0
Fortaleza,Preta,2016,Total,66+,0
Fortaleza,Preta,2017,Total,Total,11493
Fortaleza,Preta,2017,Masc,14-19,1494
Fortaleza,Preta,2017,Masc,20-29,2785
Fortaleza,Preta,2017,Masc,30-39,1334
Fortaleza,Preta,2017,Masc,40-49,798
Fortaleza,Preta,2017,Masc,50-59,0
Fortaleza,Preta,2017,Masc,60-65,0
Fortaleza,Preta,2017,Masc,66+,0
Fortaleza,Preta,2017,Fem,14-19,1111
Fortaleza,Preta,2017,Fem,20-29,721
Fortaleza,Preta,2017,Fem,30-39,1685
Fortaleza,Preta,2017,Fem,40-49,1123
Fortaleza,Preta,2017,Fem,50-59,441
Fortaleza,Preta,2017,Fem,60-65,0
Fortaleza,Preta,2017,Fem,66+,0
Fortaleza,Preta,2017,Masc,Total,6411
Fortaleza,Preta,2017,Fem,Total,5082
Fortaleza,Preta,2017,Total,14-19,2605
Fortaleza,Preta,2017,Total,20-29,3507
Fortaleza,Preta,2017,Total,30-39,3019
Fortaleza,Preta,2017,Total,40-49,1921
Fortaleza,Preta,2017,Total,50-59,441
Fortaleza,Preta,2017,Total,60-65,0
Fortaleza,Preta,2017,Total,66+,0
Fortaleza,Preta,2018,Total,Total,13638
Fortaleza,Preta,2018,Masc,14-19,355
Fortaleza,Preta,2018,Masc,20-29,3320
Fortaleza,Preta,2018,Masc,30-39,1742
Fortaleza,Preta,2018,Masc,40-49,1622
Fortaleza,Preta,2018,Masc,50-59,875
Fortaleza,Preta,2018,Masc,60-65,0
Fortaleza,Preta,2018,Masc,66+,0
Fortaleza,Preta,2018,Fem,14-19,990
Fortaleza,Preta,2018,Fem,20-29,747
Fortaleza,Preta,2018,Fem,30-39,1023
Fortaleza,Preta,2018,Fem,40-49,2534
Fortaleza,Preta,2018,Fem,50-59,429
Fortaleza,Preta,2018,Fem,60-65,0
Fortaleza,Preta,2018,Fem,66+,0
Fortaleza,Preta,2018,Masc,Total,7914
Fortaleza,Preta,2018,Fem,Total,5724
Fortaleza,Preta,2018,Total,14-19,1345
Fortaleza,Preta,2018,Total,20-29,4067
Fortaleza,Preta,2018,Total,30-39,2765
Fortaleza,Preta,2018,Total,40-49,4156
Fortaleza,Preta,2018,Total,50-59,1304
Fortaleza,Preta,2018,Total,60-65,0
Fortaleza,Preta,2018,Total,66+,0
Fortaleza,Preta,2019,Total,Total,13573
Fortaleza,Preta,2019,Masc,14-19,1925
Fortaleza,Preta,2019,Masc,20-29,2066
Fortaleza,Preta,2019,Masc,30-39,0
Fortaleza,Preta,2019,Masc,40-49,0
Fortaleza,Preta,2019,Masc,50-59,513
Fortaleza,Preta,2019,Masc,60-65,0
Fortaleza,Preta,2019,Masc,66+,0
Fortaleza,Preta,2019,Fem,14-19,0
Fortaleza,Preta,2019,Fem,20-29,6887
Fortaleza,Preta,2019,Fem,30-39,669
Fortaleza,Preta,2019,Fem,40-49,1512
Fortaleza,Preta,2019,Fem,50-59,0
Fortaleza,Preta,2019,Fem,60-65,0
Fortaleza,Preta,2019,Fem,66+,0
Fortaleza,Preta,2019,Masc,Total,4504
Fortaleza,Preta,2019,Fem,Total,9069
Fortaleza,Preta,2019,Total,14-19,1925
Fortaleza,Preta,2019,Total,20-29,8954
Fortaleza,Preta,2019,Total,30-39,669
Fortaleza,Preta,2019,Total,40-49,1512
Fortaleza,Preta,2019,Total,50-59,513
Fortaleza,Preta,2019,Total,60-65,0
Fortaleza,Preta,2019,Total,66+,0
Fortaleza,Preta,2020,Total,Total,18796
Fortaleza,Preta,2020,Masc,14-19,475
Fortaleza,Preta,2020,Masc,20-29,3363
Fortaleza,Preta,2020,Masc,30-39,2345
Fortaleza,Preta,2020,Masc,40-49,5961
Fortaleza,Preta,2020,Masc,50-59,0
Fortaleza,Preta,2020,Masc,60-65,1126
Fortaleza,Preta,2020,Fem,14-19,1316
Fortaleza,Preta,2020,Fem,20-29,1919
Fortaleza,Preta,2020,Fem,30-39,0
Fortaleza,Preta,2020,Fem,40-49,2292
Fortaleza,Preta,2020,Fem,50-59,0
Fortaleza,Preta,2020,Fem,60-65,0
Fortaleza,Preta,2020,Fem,66+,0
Fortaleza,Preta,2020,Masc,Total,13269
Fortaleza,Preta,2020,Fem,Total,5526
Fortaleza,Preta,2020,Total,14-19,1790
Fortaleza,Preta,2020,Total,20-29,5281
Fortaleza,Preta,2020,Total,30-39,2345
Fortaleza,Preta,2020,Total,40-49,8253
Fortaleza,Preta,2020,Total,50-59,0
Fortaleza,Preta,2020,Total,60-65,1126
Fortaleza,Preta,2020,Total,66+,0
Fortaleza,Preta,2021,Total,Total,12106
Fortaleza,Preta,2021,Masc,14-19,339
Fortaleza,Preta,2021,Masc,20-29,2143
Fortaleza,Preta,2021,Masc,30-39,0
Fortaleza,Preta,2021,Masc,40-49,2352
Fortaleza,Preta,2021,Masc,50-59,564
Fortaleza,Preta,2021,Masc,60-65,0
Fortaleza,Preta,2021,Masc,66+,0
Fortaleza,Preta,2021,Fem,14-19,527
Fortaleza,Preta,2021,Fem,20-29,4047
Fortaleza,Preta,2021,Fem,30-39,1284
Fortaleza,Preta,2021,Fem,40-49,0
Fortaleza,Preta,2021,Fem,50-59,650
Fortaleza,Preta,2021,Fem,60-65,199
Fortaleza,Preta,2021,Fem,66+,0
Fortaleza,Preta,2021,Masc,Total,5399
Fortaleza,Preta,2021,Fem,Total,6707
Fortaleza,Preta,2021,Total,14-19,866
Fortaleza,Preta,2021,Total,20-29,6191
Fortaleza,Preta,2021,Total,30-39,1284
Fortaleza,Preta,2021,Total,40-49,2352
Fortaleza,Preta,2021,Total,50-59,1213
Fortaleza,Preta,2021,Total,60-65,199
Fortaleza,Preta,2021,Total,66+,0
Fortaleza,Preta,2022,Total,Total,8980
Fortaleza,Preta,2022,Masc,14-19,888
Fortaleza,Preta,2022,Masc,20-29,2056
Fortaleza,Preta,2022,Masc,30-39,0
Fortaleza,Preta,2022,Masc,40-49,0
Fortaleza,Preta,2022,Masc,50-59,701
Fortaleza,Preta,2022,Masc,60-65,0
Fortaleza,Preta,2022,Fem,14-19,2268
Fortaleza,Preta,2022,Fem,20-29,571
Fortaleza,Preta,2022,Fem,30-39,1157
Fortaleza,Preta,2022,Fem,40-49,784
Fortaleza,Preta,2022,Fem,50-59,0
Fortaleza,Preta,2022,Fem,60-65,556
Fortaleza,Preta,2022,Fem,66+,0
Fortaleza,Preta,2022,Masc,Total,3644
Fortaleza,Preta,2022,Fem,Total,5336
Fortaleza,Preta,2022,Total,14-19,3156
Fortaleza,Preta,2022,Total,20-29,2627
Fortaleza,Preta,2022,Total,30-39,1157
Fortaleza,Preta,2022,Total,40-49,784
Fortaleza,Preta,2022,Total,50-59,701
Fortaleza,Preta,2022,Total,60-65,556
Fortaleza,Preta,2022,Total,66+,0
Fortaleza,Total,2012,Total,Total,106662
Fortaleza,Total,2012,Total,14-19,20172
Fortaleza,Total,2012,Total,20-29,51780
Fortaleza,Total,2012,Total,30-39,19974
Fortaleza,Total,2012,Total,40-49,10944
Fortaleza,Total,2012,Total,50-59,3792
Fortaleza,Total,2012,Total,60-65,0
Fortaleza,Total,2012,Total,66+,0
Fortaleza,Total,2012,Masc,Total,51901
Fortaleza,Total,2012,Fem,Total,54762
Fortaleza,Total,2012,Masc,14-19,7196
Fortaleza,Total,2012,Fem,14-19,12976
Fortaleza,Total,2012,Masc,20-29,28197
Fortaleza,Total,2012,Fem,20-29,23583
Fortaleza,Total,2012,Masc,30-39,10172
Fortaleza,Total,2012,Fem,30-39,9802
Fortaleza,Total,2012,Masc,40-49,5896
Fortaleza,Total,2012,Fem,40-49,5049
Fortaleza,Total,2012,Masc,50-59,440
Fortaleza,Total,2012,Fem,50-59,3352
Fortaleza,Total,2012,Masc,60-65,0
Fortaleza,Total,2012,Fem,60-65,0
Fortaleza,Total,2012,Masc,66+,0
Fortaleza,Total,2012,Fem,66+,0
Fortaleza,Total,2013,Total,Total,97865
Fortaleza,Total,2013,Total,14-19,18712
Fortaleza,Total,2013,Total,20-29,45201
Fortaleza,Total,2013,Total,30-39,15088
Fortaleza,Total,2013,Total,40-49,10535
Fortaleza,Total,2013,Total,50-59,6538
Fortaleza,Total,2013,Total,60-65,708
Fortaleza,Total,2013,Total,66+,1083
Fortaleza,Total,2013,Masc,Total,49119
Fortaleza,Total,2013,Fem,Total,48746
Fortaleza,Total,2013,Masc,14-19,8662
Fortaleza,Total,2013,Fem,14-19,10050
Fortaleza,Total,2013,Masc,20-29,25608
Fortaleza,Total,2013,Fem,20-29,19592
Fortaleza,Total,2013,Masc,30-39,7092
Fortaleza,Total,2013,Fem,30-39,7996
Fortaleza,Total,2013,Masc,40-49,3691
Fortaleza,Total,2013,Fem,40-49,6844
Fortaleza,Total,2013,Masc,50-59,3263
Fortaleza,Total,2013,Fem,50-59,3274
Fortaleza,Total,2013,Masc,60-65,393
Fortaleza,Total,2013,Fem,60-65,315
Fortaleza,Total,2013,Masc,66+,409
Fortaleza,Total,2013,Fem,66+,674
Fortaleza,Total,2014,Total,Total,91083
Fortaleza,Total,2014,Total,14-19,22511
Fortaleza,Total,2014,Total,20-29,36467
Fortaleza,Total,2014,Total,30-39,19076
Fortaleza,Total,2014,Total,40-49,9340
Fortaleza,Total,2014,Total,50-59,2363
Fortaleza,Total,2014,Total,60-65,1325
Fortaleza,Total,2014,Total,66+,0
Fortaleza,Total,2014,Masc,Total,41947
Fortaleza,Total,2014,Fem,Total,49136
Fortaleza,Total,2014,Masc,14-19,11246
Fortaleza,Total,2014,Fem,14-19,11265
Fortaleza,Total,2014,Masc,20-29,14152
Fortaleza,Total,2014,Fem,20-29,22316
Fortaleza,Total,2014,Masc,30-39,10336
Fortaleza,Total,2014,Fem,30-39,8741
Fortaleza,Total,2014,Masc,40-49,4008
Fortaleza,Total,2014,Fem,40-49,5332
Fortaleza,Total,2014,Masc,50-59,1527
Fortaleza,Total,2014,Fem,50-59,836
Fortaleza,Total,2014,Masc,60-65,678
Fortaleza,Total,2014,Fem,60-65,647
Fortaleza,Total,2014,Masc,66+,0
Fortaleza,Total,2014,Fem,66+,0
Fortaleza,Total,2015,Total,Total,101418
Fortaleza,Total,2015,Total,14-19,20029
Fortaleza,Total,2015,Total,20-29,44014
Fortaleza,Total,2015,Total,30-39,20537
Fortaleza,Total,2015,Total,40-49,9271
Fortaleza,Total,2015,Total,50-59,6657
Fortaleza,Total,2015,Total,60-65,910
Fortaleza,Total,2015,Total,66+,0
Fortaleza,Total,2015,Masc,Total,59636
Fortaleza,Total,2015,Fem,Total,41782
Fortaleza,Total,2015,Masc,14-19,12462
Fortaleza,Total,2015,Fem,14-19,7567
Fortaleza,Total,2015,Masc,20-29,26675
Fortaleza,Total,2015,Fem,20-29,17339
Fortaleza,Total,2015,Masc,30-39,9539
Fortaleza,Total,2015,Fem,30-39,10998
Fortaleza,Total,2015,Masc,40-49,5932
Fortaleza,Total,2015,Fem,40-49,3339
Fortaleza,Total,2015,Masc,50-59,4118
Fortaleza,Total,2015,Fem,50-59,2539
Fortaleza,Total,2015,Masc,60-65,910
Fortaleza,Total,2015,Fem,60-65,0
Fortaleza,Total,2015,Masc,66+,0
Fortaleza,Total,2015,Fem,66+,0
Fortaleza,Total,2016,Total,Total,158997
Fortaleza,Total,2016,Total,14-19,32637
Fortaleza,Total,2016,Total,20-29,69257
Fortaleza,Total,2016,Total,30-39,32013
Fortaleza,Total,2016,Total,40-49,15454
Fortaleza,Total,2016,Total,50-59,9165
Fortaleza,Total,2016,Total,60-65,472
Fortaleza,Total,2016,Total,66+,0
Fortaleza,Total,2016,Masc,Total,74520
Fortaleza,Total,2016,Fem,Total,84477
Fortaleza,Total,2016,Masc,14-19,16060
Fortaleza,Total,2016,Fem,14-19,16577
Fortaleza,Total,2016,Masc,20-29,33864
Fortaleza,Total,2016,Fem,20-29,35393
Fortaleza,Total,2016,Masc,30-39,13968
Fortaleza,Total,2016,Fem,30-39,18045
Fortaleza,Total,2016,Masc,40-49,6333
Fortaleza,Total,2016,Fem,40-49,9121
Fortaleza,Total,2016,Masc,50-59,4033
Fortaleza,Total,2016,Fem,50-59,5132
Fortaleza,Total,2016,Masc,60-65,263
Fortaleza,Total,2016,Fem,60-65,209
Fortaleza,Total,2016,Masc,66+,0
Fortaleza,Total,2016,Fem,66+,0
Fortaleza,Total,2017,Total,Total,170314
Fortaleza,Total,2017,Total,14-19,25673
Fortaleza,Total,2017,Total,20-29,86890
Fortaleza,Total,2017,Total,30-39,27352
Fortaleza,Total,2017,Total,40-49,20566
Fortaleza,Total,2017,Total,50-59,8468
Fortaleza,Total,2017,Total,60-65,1365
Fortaleza,Total,2017,Total,66+,0
Fortaleza,Total,2017,Masc,Total,88093
Fortaleza,Total,2017,Fem,Total,82221
Fortaleza,Total,2017,Masc,14-19,14838
Fortaleza,Total,2017,Fem,14-19,10834
Fortaleza,Total,2017,Masc,20-29,43913
Fortaleza,Total,2017,Fem,20-29,42977
Fortaleza,Total,2017,Masc,30-39,13043
Fortaleza,Total,2017,Fem,30-39,14309
Fortaleza,Total,2017,Masc,40-49,9878
Fortaleza,Total,2017,Fem,40-49,10688
Fortaleza,Total,2017,Masc,50-59,5681
Fortaleza,Total,2017,Fem,50-59,2787
Fortaleza,Total,2017,Masc,60-65,740
Fortaleza,Total,2017,Fem,60-65,625
Fortaleza,Total,2017,Masc,66+,0
Fortaleza,Total,2017,Fem,66+,0
Fortaleza,Total,2018,Total,Total,157907
Fortaleza,Total,2018,Total,14-19,27554
Fortaleza,Total,2018,Total,20-29,66288
Fortaleza,Total,2018,Total,30-39,25184
Fortaleza,Total,2018,Total,40-49,18479
Fortaleza,Total,2018,Total,50-59,17350
Fortaleza,Total,2018,Total,60-65,1943
Fortaleza,Total,2018,Total,66+,1110
Fortaleza,Total,2018,Masc,Total,75842
Fortaleza,Total,2018,Fem,Total,82064
Fortaleza,Total,2018,Masc,14-19,9694
Fortaleza,Total,2018,Fem,14-19,17860
Fortaleza,Total,2018,Masc,20-29,33780
Fortaleza,Total,2018,Fem,20-29,32508
Fortaleza,Total,2018,Masc,30-39,15547
Fortaleza,Total,2018,Fem,30-39,9636
Fortaleza,Total,2018,Masc,40-49,5540
Fortaleza,Total,2018,Fem,40-49,12938
Fortaleza,Total,2018,Masc,50-59,9397
Fortaleza,Total,2018,Fem,50-59,7954
Fortaleza,Total,2018,Masc,60-65,1463
Fortaleza,Total,2018,Fem,60-65,480
Fortaleza,Total,2018,Masc,66+,421
Fortaleza,Total,2018,Fem,66+,689
Fortaleza,Total,2019,Total,Total,157803
Fortaleza,Total,2019,Total,14-19,25913
Fortaleza,Total,2019,Total,20-29,72879
Fortaleza,Total,2019,Total,30-39,25469
Fortaleza,Total,2019,Total,40-49,16463
Fortaleza,Total,2019,Total,50-59,13027
Fortaleza,Total,2019,Total,60-65,2734
Fortaleza,Total,2019,Total,66+,1317
Fortaleza,Total,2019,Masc,Total,72174
Fortaleza,Total,2019,Fem,Total,85630
Fortaleza,Total,2019,Masc,14-19,15689
Fortaleza,Total,2019,Fem,14-19,10223
Fortaleza,Total,2019,Masc,20-29,31983
Fortaleza,Total,2019,Fem,20-29,40896
Fortaleza,Total,2019,Masc,30-39,10172
Fortaleza,Total,2019,Fem,30-39,15297
Fortaleza,Total,2019,Masc,40-49,6168
Fortaleza,Total,2019,Fem,40-49,10295
Fortaleza,Total,2019,Masc,50-59,6376
Fortaleza,Total,2019,Fem,50-59,6651
Fortaleza,Total,2019,Masc,60-65,1222
Fortaleza,Total,2019,Fem,60-65,1512
Fortaleza,Total,2019,Masc,66+,562
Fortaleza,Total,2019,Fem,66+,755
Fortaleza,Total,2020,Total,Total,190826
Fortaleza,Total,2020,Total,14-19,24890
Fortaleza,Total,2020,Total,20-29,76394
Fortaleza,Total,2020,Total,30-39,43278
Fortaleza,Total,2020,Total,40-49,34202
Fortaleza,Total,2020,Total,50-59,9276
Fortaleza,Total,2020,Total,60-65,2785
Fortaleza,Total,2020,Total,66+,0
Fortaleza,Total,2020,Masc,Total,99654
Fortaleza,Total,2020,Fem,Total,91172
Fortaleza,Total,2020,Masc,14-19,15996
Fortaleza,Total,2020,Fem,14-19,8894
Fortaleza,Total,2020,Masc,20-29,31425
Fortaleza,Total,2020,Fem,20-29,44969
Fortaleza,Total,2020,Masc,30-39,25267
Fortaleza,Total,2020,Fem,30-39,18011
Fortaleza,Total,2020,Masc,40-49,19941
Fortaleza,Total,2020,Fem,40-49,14262
Fortaleza,Total,2020,Masc,50-59,4995
Fortaleza,Total,2020,Fem,50-59,4281
Fortaleza,Total,2020,Masc,60-65,2030
Fortaleza,Total,2020,Fem,60-65,755
Fortaleza,Total,2020,Masc,66+,0
Fortaleza,Total,2020,Fem,66+,0
Fortaleza,Total,2021,Total,Total,192550
Fortaleza,Total,2021,Total,14-19,20782
Fortaleza,Total,2021,Total,20-29,75255
Fortaleza,Total,2021,Total,30-39,42029
